analysis_id,game_id,cluster_id,cluster_probability,source_path,coordinate_action_rate,frame_changed_rate,changed_cells_mean,small_change_rate_1_8,large_change_rate_33_plus,progress_rate,game_over_rate,win_rate,unique_after_hash_rate,initial_component_count
tu93-0768757b_seed3,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed3.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed30,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed30.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed31,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed31.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed32,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed32.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed33,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed33.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed34,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed34.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed35,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed35.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed36,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed36.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed37,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed37.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed38,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed38.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed39,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed39.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed4,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed4.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed40,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed40.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed41,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed41.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed42,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed42.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed43,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed43.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed44,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed44.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed45,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed45.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed46,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed46.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed47,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed47.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed48,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed48.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed49,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed49.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed5,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed5.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed50,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed50.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed51,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed51.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed52,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed52.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed53,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed53.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed54,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed54.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed55,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed55.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed56,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed56.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed57,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed57.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed58,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed58.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed59,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed59.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed6,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed6.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed60,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed60.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed61,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed61.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed62,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed62.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed63,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed63.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed64,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed64.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed65,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed65.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed66,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed66.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed67,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed67.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed68,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed68.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed69,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed69.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed7,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed7.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed70,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed70.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed71,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed71.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed72,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed72.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed73,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed73.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed74,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed74.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed75,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed75.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed76,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed76.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed77,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed77.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed78,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed78.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed79,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed79.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed8,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed8.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed80,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed80.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed81,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed81.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed82,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed82.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed9,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed9.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
vc33-5430563c_seed0,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed0.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed1,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed1.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed10,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed10.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed11,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed11.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed12,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed12.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed13,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed13.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed14,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed14.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed15,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed15.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed16,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed16.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed17,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed17.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed18,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed18.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed19,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed19.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed2,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed2.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed20,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed20.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed21,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed21.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed22,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed22.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed23,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed23.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed24,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed24.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed25,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed25.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed26,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed26.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed27,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed27.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed28,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed28.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed29,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed29.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed3,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed3.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed30,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed30.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed31,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed31.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed32,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed32.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed33,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed33.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed34,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed34.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed35,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed35.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed36,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed36.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed37,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed37.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed38,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed38.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed39,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed39.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed4,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed4.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed40,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed40.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed41,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed41.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed42,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed42.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed43,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed43.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed44,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed44.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed45,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed45.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed46,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed46.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed47,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed47.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed48,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed48.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed49,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed49.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed5,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed5.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed50,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed50.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed51,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed51.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed52,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed52.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed53,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed53.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed54,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed54.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed55,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed55.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed56,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed56.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed57,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed57.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed58,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed58.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed59,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed59.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed6,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed6.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed60,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed60.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed61,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed61.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed62,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed62.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed63,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed63.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed64,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed64.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed65,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed65.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed66,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed66.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed67,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed67.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed68,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed68.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed69,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed69.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed7,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed7.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed70,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed70.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed71,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed71.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed72,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed72.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed73,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed73.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed74,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed74.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed75,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed75.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed76,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed76.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed77,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed77.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed78,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed78.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed79,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed79.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed8,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed8.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed80,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed80.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed81,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed81.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed82,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed82.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
vc33-5430563c_seed9,vc33-5430563c,17,1.0,training_examples/vc33-5430563c_seed9.examples.jsonl,1.0,1.0,48.8,0.82,0.18,0.0,0.02,0.0,0.46,10.0
wa30-ee6fef47_seed0,wa30-ee6fef47,20,1.0,training_examples/wa30-ee6fef47_seed0.examples.jsonl,0.0,0.88,25.92,0.08,0.24,0.0,0.005,0.0,0.88,11.0
wa30-ee6fef47_seed1,wa30-ee6fef47,20,1.0,training_examples/wa30-ee6fef47_seed1.examples.jsonl,0.0,0.88,25.92,0.08,0.24,0.0,0.005,0.0,0.88,11.0
wa30-ee6fef47_seed10,wa30-ee6fef47,20,1.0,training_examples/wa30-ee6fef47_seed10.examples.jsonl,0.0,0.88,25.92,0.08,0.24,0.0,0.005,0.0,0.88,11.0
wa30-ee6fef47_seed11,wa30-ee6fef47,20,1.0,training_examples/wa30-ee6fef47_seed11.examples.jsonl,0.0,0.88,25.92,0.08,0.24,0.0,0.005,0.0,0.88,11.0
